target,method,mean_auc,std_auc,mean_f1,std_f1,mean_bacc,std_bacc,pooled_auc,pooled_f1,pooled_bacc,pooled_confusion,fold_aucs,fold_f1s,fold_baccs
localization,SingleTask(picture-description),0.6916431162324883,0.11050205739283912,0.43161268470092,0.12245447788317114,0.45999999999999996,0.13645823712810357,0.6965067136844055,0.45060985797827907,0.4858089668615984,"[[73, 4, 13], [7, 3, 15], [5, 4, 10]]",0.641;0.515;0.831;0.780;0.693,0.407;0.248;0.624;0.399;0.481,0.420;0.241;0.661;0.463;0.515
localization,mean-pool+LogReg,0.7555267245726183,0.045716755814344624,0.4433796372083151,0.09350146888453004,0.4803703703703704,0.08942431335453485,0.755853019307767,0.5516692990577855,0.5536842105263158,"[[72, 16, 2], [8, 11, 6], [2, 9, 8]]",0.776;0.679;0.785;0.730;0.808,0.421;0.354;0.342;0.520;0.581,0.478;0.361;0.404;0.570;0.589
localization,mean-pool+RF,0.7628850327521826,0.04485572196792575,0.47668823551176487,0.08738294854014252,0.495925925925926,0.05523860203704342,0.7575062467303141,0.5342892401715931,0.5341910331384015,"[[80, 5, 5], [13, 6, 6], [4, 6, 9]]",0.819;0.684;0.754;0.774;0.784,0.543;0.422;0.360;0.453;0.605,0.561;0.463;0.422;0.474;0.559
localization,max-pool+LogReg,0.7579432756365124,0.05699566684980508,0.48775483775483774,0.06042970544014711,0.5,0.07049696215813399,0.7534038560540145,0.5024714431626661,0.4988304093567251,"[[75, 4, 11], [9, 10, 6], [7, 7, 5]]",0.812;0.700;0.690;0.757;0.831,0.426;0.439;0.476;0.596;0.501,0.428;0.420;0.493;0.596;0.563
localization,max-pool+RF,0.7173721979398309,0.02092101264341062,0.4687989773645088,0.09683822313778306,0.5133333333333333,0.050149296994335485,0.7128523317415473,0.5434916048123596,0.5791033138401559,"[[62, 20, 8], [5, 17, 3], [2, 10, 7]]",0.725;0.719;0.731;0.677;0.734,0.386;0.556;0.485;0.585;0.332,0.431;0.552;0.506;0.578;0.500
localization,mi-SVM,0.7878720201787834,0.05256099848944678,0.48736458416024975,0.09488141498050151,0.5285185185185185,0.06972019327134886,0.7777855090983595,0.526595744680851,0.5190643274853801,"[[78, 6, 6], [10, 12, 3], [10, 5, 4]]",0.697;0.764;0.834;0.804;0.840,0.444;0.380;0.624;0.414;0.575,0.526;0.441;0.598;0.463;0.615
localization,GatedAttention,0.686065962128764,0.0960653815351793,0.47583105347811233,0.11398812224198819,0.4955555555555556,0.11951318722400034,0.6803828168245695,0.39807692307692305,0.46740740740740744,"[[65, 25, 0], [8, 17, 0], [6, 13, 0]]",0.675;0.578;0.594;0.747;0.835,0.501;0.254;0.513;0.577;0.535,0.494;0.270;0.524;0.607;0.581
localization,DSMIL,0.6854444026183156,0.12023151165403334,0.4453238644320239,0.1286853811513318,0.4851851851851852,0.1190554965059796,0.6984645540775745,0.45861462728551333,0.484990253411306,"[[58, 29, 3], [6, 15, 4], [4, 11, 4]]",0.483;0.646;0.687;0.783;0.828,0.237;0.421;0.566;0.597;0.406,0.311;0.409;0.561;0.656;0.489
localization,SetTransformer,0.5498487055974979,0.11307972001778827,0.3145454545454546,0.09275697682283147,0.3688888888888889,0.07111111111111115,0.5538035927190506,0.3661858974358974,0.3647173489278752,"[[71, 18, 1], [18, 5, 2], [13, 4, 2]]",0.621;0.524;0.390;0.721;0.493,0.267;0.267;0.267;0.500;0.273,0.333;0.333;0.333;0.511;0.333
localization,TransMIL,0.6465179341145525,0.06193639538268453,0.4451701580828716,0.09246604221362875,0.4844444444444445,0.08846038692471159,0.6335547855690403,0.4244431140711917,0.4358674463937622,"[[58, 15, 17], [10, 10, 5], [8, 6, 5]]",0.598;0.618;0.659;0.762;0.596,0.380;0.362;0.522;0.588;0.373,0.441;0.407;0.602;0.580;0.393
