target,method,mean_auc,std_auc,mean_f1,std_f1,mean_bacc,std_bacc,pooled_auc,pooled_f1,pooled_bacc,pooled_confusion,fold_aucs,fold_f1s,fold_baccs,mean_kappa,std_kappa,pooled_kappa,fold_kappas
severity,SingleTask(picture-description),0.546106275070806,0.09476692489601438,0.3102800243845537,0.0477935596410923,0.35396825396825393,0.056282097306321895,0.5378014615747464,0.35188260015846223,0.3792573623559539,"[[64, 6, 1], [33, 4, 3], [14, 5, 3]]",0.477;0.406;0.630;0.556;0.661,0.304;0.280;0.274;0.290;0.404,0.389;0.327;0.292;0.315;0.446,0.20699975170893709,0.09404872863564322,0.2036819428123775,0.141;0.338;0.301;0.152;0.102
severity,mean-pool+LogReg,0.5756796688776094,0.06553435672799225,0.3304733147223164,0.08029574277798474,0.3524603174603175,0.08461724472775156,0.5677291630153966,0.3785030568402295,0.3801963294921042,"[[50, 17, 4], [19, 12, 9], [6, 13, 3]]",0.635;0.539;0.464;0.632;0.607,0.342;0.287;0.215;0.350;0.458,0.386;0.327;0.221;0.345;0.482,0.14641166881478743,0.14643722753591062,0.30262172284644206,0.199;0.207;-0.035;0.000;0.362
severity,mean-pool+RF,0.62810210659753,0.06579140766437368,0.3394869944869945,0.03635457961792016,0.36507936507936506,0.03716201513791477,0.6147681364401038,0.3770491803278689,0.436737089201878,"[[38, 33, 0], [9, 31, 0], [4, 18, 0]]",0.684;0.706;0.518;0.611;0.621,0.318;0.332;0.288;0.367;0.392,0.403;0.357;0.298;0.393;0.375,0.23229286335104016,0.08623592136224889,0.28585558852621173,0.113;0.203;0.233;0.381;0.232
severity,max-pool+LogReg,0.6703491668937893,0.10028636212428048,0.40028480376306463,0.10112757509944868,0.44833333333333336,0.09833823347643227,0.6622867394675663,0.42195752009184845,0.42566154502774217,"[[45, 16, 10], [14, 13, 13], [4, 11, 7]]",0.755;0.665;0.591;0.806;0.534,0.462;0.318;0.401;0.553;0.268,0.508;0.375;0.418;0.607;0.333,0.30814859494796837,0.1126631771180027,0.31966145833333326,0.303;0.458;0.259;0.391;0.130
severity,max-pool+RF,0.675839067280715,0.05744470780947601,0.40493981203134516,0.09442301094289228,0.4671428571428572,0.07669697714939536,0.668998518157991,0.45370406092545584,0.47341015791720015,"[[35, 26, 10], [8, 28, 4], [2, 15, 5]]",0.710;0.702;0.561;0.697;0.708,0.283;0.437;0.305;0.520;0.479,0.400;0.460;0.369;0.565;0.542,0.22957617363881538,0.18017812881259732,0.26727758686521585,-0.021;0.320;0.057;0.453;0.338
severity,mi-SVM,0.6026288498771336,0.06346042518472883,0.3527504779066111,0.02270442044162133,0.3603968253968254,0.032212251174426866,0.6071951510388585,0.3802961132278401,0.38746265471617586,"[[53, 18, 0], [24, 13, 3], [8, 12, 2]]",0.651;0.660;0.553;0.646;0.502,0.388;0.326;0.367;0.348;0.334,0.414;0.369;0.358;0.345;0.315,0.2995130141532191,0.15365797825352792,0.28256257955027575,0.541;0.368;0.074;0.274;0.240
severity,GatedAttention,0.6276989027160652,0.07274670965953468,0.3631798610745979,0.05317854632611808,0.39714285714285713,0.058319240280100305,0.6173145461764271,0.39912099624329844,0.4056551429790866,"[[48, 18, 5], [15, 18, 7], [5, 15, 2]]",0.669;0.745;0.577;0.610;0.537,0.443;0.306;0.313;0.405;0.348,0.492;0.375;0.333;0.435;0.351,0.18509232349622007,0.10861058066194614,0.2973919813156871,0.189;0.222;-0.000;0.338;0.176
severity,DSMIL,0.617205636976804,0.07569745443377393,0.33486124093020647,0.0669842790934322,0.3787301587301587,0.048979636453326425,0.5652128378843508,0.3863256471952124,0.3889991463935125,"[[43, 22, 6], [17, 17, 6], [7, 12, 3]]",0.704;0.706;0.557;0.596;0.522,0.289;0.350;0.380;0.422;0.233,0.381;0.400;0.399;0.429;0.286,0.23179872835125007,0.10175547589118564,0.20254139391605697,0.197;0.276;0.114;0.406;0.166
severity,SetTransformer,0.6301948930381425,0.08661933893107812,0.32571621879867757,0.0344040299557573,0.3958730158730159,0.04043539805632928,0.6079509593026177,0.23202614379084965,0.3333333333333333,"[[71, 0, 0], [40, 0, 0], [22, 0, 0]]",0.571;0.733;0.494;0.694;0.659,0.308;0.363;0.321;0.363;0.273,0.372;0.405;0.333;0.417;0.452,0.22031931422921414,0.10047504713934652,0.0,0.129;0.333;0.138;0.352;0.149
severity,TransMIL,0.6041019563960067,0.06277877439247907,0.3263472334060569,0.059649339572997354,0.3646825396825396,0.047971578677339456,0.5711863840214589,0.300571247939669,0.33568075117370894,"[[36, 35, 0], [20, 20, 0], [6, 16, 0]]",0.606;0.672;0.508;0.669;0.565,0.341;0.295;0.261;0.434;0.301,0.347;0.351;0.321;0.458;0.345,0.16792775050526898,0.1306134482772049,0.1309581126624939,0.242;0.385;0.100;0.099;0.014
