head,method,mean_auc,std_auc,min_auc,max_auc,pooled_auc,fold_aucs,mean_f1,std_f1,pooled_f1,fold_f1s,mean_acc,std_acc,pooled_acc,fold_accs,fold_thrs
Stenosis,SingleTask(picture-description),0.9059148230546338,0.043974207964586204,0.8485395965070761,0.9631019387116948,0.9040911079780252,0.921;0.861;0.849;0.935;0.963,0.6413516857407979,0.05691513498368095,0.6417910447761194,0.721;0.566;0.590;0.679;0.650,0.8717225950782999,0.027216660577951697,0.8716577540106952,0.887;0.847;0.833;0.886;0.906,0.4323;0.4589;0.4437;0.6016;0.8780
Stridor,SingleTask(diadochokinesis-buttercup),0.7241818181818183,0.11054425836673401,0.5909090909090908,0.9090909090909091,0.7010582010582012,0.591;0.909;0.659;0.682;0.780,0.3898785425101215,0.21925086169286237,0.45161290322580644,0.308;0.615;0.000;0.500;0.526,0.5466666666666666,0.12220201853215572,0.5466666666666666,0.400;0.667;0.667;0.600;0.400,0.0554;0.0816;0.8068;0.0316;0.0177
Stenosis,mean-pool+LogReg,0.8917341325578031,0.04310312115641679,0.8202348690153568,0.9340212632895559,0.8918761242646702,0.928;0.911;0.820;0.865;0.934,0.6412212044219248,0.046255118416099264,0.6397306397306397,0.706;0.610;0.576;0.636;0.677,0.8569395973154362,0.024163933876624393,0.856951871657754,0.900;0.847;0.833;0.839;0.866,0.5796;0.4563;0.5604;0.3007;0.2498
Stenosis,mean-pool+RF,0.8515958478906633,0.05238739046560611,0.762722071665161,0.8989993746091307,0.8504181049151636,0.893;0.882;0.763;0.821;0.899,0.5569935687677623,0.06147423735146324,0.5491525423728814,0.618;0.571;0.484;0.486;0.625,0.8221655480984339,0.04944027128875786,0.8221925133689839,0.860;0.840;0.787;0.745;0.879,0.4003;0.4284;0.4173;0.3822;0.4216
Stenosis,max-pool+LogReg,0.8589963444821501,0.042256947150806606,0.7795844625112918,0.8991267690454683,0.8593514512129905,0.899;0.880;0.780;0.854;0.883,0.5797740847001931,0.04655723737251261,0.5836575875486382,0.643;0.586;0.531;0.615;0.524,0.8569753914988814,0.01134115134087446,0.856951871657754,0.867;0.840;0.847;0.866;0.866,0.3486;0.3741;0.6173;0.5011;0.5049
Stenosis,max-pool+RF,0.8226549456190935,0.0525962034032317,0.7250828063836193,0.8756398675097862,0.8208955223880597,0.876;0.827;0.725;0.825;0.861,0.49839960509894565,0.059034117155747856,0.48717948717948717,0.543;0.482;0.430;0.449;0.588,0.7326174496644297,0.08588417413735622,0.732620320855615,0.787;0.713;0.700;0.604;0.859,0.3774;0.3558;0.3751;0.3364;0.4043
Stridor,mean-pool+LogReg,0.6472727272727272,0.17936066439965118,0.38636363636363635,0.9090909090909091,0.6516754850088183,0.568;0.909;0.773;0.386;0.600,0.4694993894993894,0.17952007539533932,0.46875,0.400;0.667;0.571;0.154;0.556,0.5466666666666666,0.1758787461103056,0.5466666666666666,0.600;0.800;0.600;0.267;0.467,0.1414;0.4195;0.0741;0.0460;0.0093
Stridor,mean-pool+RF,0.6918181818181818,0.12409673645990858,0.5227272727272727,0.8636363636363636,0.6754850088183422,0.614;0.864;0.659;0.523;0.800,0.5056094782410572,0.11136431157364296,0.5079365079365079,0.400;0.667;0.571;0.364;0.526,0.5866666666666667,0.12927146286443544,0.5866666666666667,0.600;0.800;0.600;0.533;0.400,0.2928;0.3455;0.2794;0.2056;0.1500
Stridor,max-pool+LogReg,0.7014545454545453,0.15906815421683373,0.5,0.8863636363636362,0.6781305114638448,0.523;0.818;0.886;0.500;0.780,0.5035531135531135,0.17352679483219685,0.509090909090909,0.333;0.750;0.533;0.286;0.615,0.6399999999999999,0.13727506854649335,0.64,0.467;0.867;0.533;0.667;0.667,0.2318;0.5469;0.1019;0.3068;0.1811
Stridor,max-pool+RF,0.7445454545454545,0.11920535791386185,0.6136363636363635,0.8863636363636364,0.7275132275132276,0.636;0.886;0.886;0.614;0.700,0.5309803921568628,0.1387947239417954,0.5333333333333333,0.400;0.667;0.667;0.333;0.588,0.6266666666666667,0.12364824660660939,0.6266666666666667,0.600;0.800;0.733;0.467;0.533,0.3430;0.3325;0.3197;0.2364;0.1965
