head,method,mean_auc,std_auc,min_auc,max_auc,pooled_auc,fold_aucs,mean_f1,std_f1,pooled_f1,fold_f1s,mean_acc,std_acc,pooled_acc,fold_accs,fold_thrs
Stenosis,SingleTask(picture-description),0.9366161987246887,0.04090109316543603,0.8816621499548329,0.9853033145716072,0.9340877047984831,0.943;0.898;0.882;0.975;0.985,0.7054987885670527,0.06387964349911317,0.7025089605734767,0.711;0.621;0.658;0.806;0.732,0.8891275167785235,0.03813885573220984,0.8890374331550802,0.913;0.853;0.833;0.919;0.926,0.7935;0.3794;0.2247;0.3516;0.8389
Stridor,SingleTask(diadochokinesis-buttercup),0.7765454545454544,0.12431817350839261,0.6363636363636364,0.9772727272727273,0.7654320987654321,0.705;0.977;0.705;0.636;0.860,0.4538888888888889,0.2676117512044568,0.5454545454545454,0.444;0.800;0.000;0.400;0.625,0.7333333333333333,0.09428090415820636,0.7333333333333333,0.667;0.867;0.733;0.800;0.600,0.3134;0.3907;0.8841;0.2506;0.0446
Stenosis,mean-pool+LogReg,0.9345304233482296,0.025898258480064575,0.8986035215543412,0.9608551641071966,0.9343794059020856,0.961;0.949;0.908;0.899;0.956,0.7108242994472612,0.02717060417371262,0.7100977198697068,0.755;0.725;0.677;0.690;0.708,0.8810022371364653,0.016646089725503337,0.8810160427807486,0.913;0.873;0.867;0.879;0.872,0.5209;0.1407;0.5352;0.3500;0.1718
Stenosis,mean-pool+RF,0.8728858693939328,0.037941672281826905,0.8105992171032821,0.9075579644685335,0.8692692887354757,0.908;0.893;0.811;0.848;0.906,0.6064497694246285,0.08068607095810643,0.5976331360946746,0.584;0.618;0.479;0.621;0.731,0.8183445190156601,0.05893897761196116,0.8181818181818182,0.753;0.827;0.753;0.852;0.906,0.3003;0.3654;0.3879;0.4815;0.3796
Stenosis,max-pool+LogReg,0.9174339760771855,0.027665880470618617,0.8771454381210478,0.950281425891182,0.9154431425932229,0.932;0.935;0.877;0.893;0.950,0.60751570243574,0.06449964596544862,0.6105263157894737,0.653;0.578;0.590;0.702;0.514,0.8516957494407158,0.0471821497843374,0.8516042780748663,0.887;0.767;0.833;0.886;0.886,0.6495;0.0698;0.4512;0.4678;0.8554
Stenosis,max-pool+RF,0.8859413499557443,0.05221448301070367,0.7886178861788617,0.9371482176360225,0.8837084933637999,0.922;0.901;0.789;0.881;0.937,0.5971159176595937,0.06370357330703799,0.5919003115264797,0.638;0.585;0.478;0.635;0.650,0.8250022371364654,0.05125446638498748,0.8248663101604278,0.833;0.773;0.767;0.846;0.906,0.3453;0.3430;0.4214;0.4187;0.4567
Stridor,mean-pool+LogReg,0.7496363636363637,0.12795479573687774,0.5681818181818182,0.9545454545454545,0.7380952380952381,0.750;0.955;0.795;0.568;0.680,0.41761904761904756,0.2535534310626226,0.4782608695652174,0.000;0.667;0.600;0.250;0.571,0.68,0.07774602526460402,0.68,0.667;0.800;0.733;0.600;0.600,0.7790;0.5127;0.4532;0.2116;0.0588
Stridor,mean-pool+RF,0.7803636363636363,0.048551242419693746,0.72,0.8409090909090909,0.7751322751322751,0.818;0.841;0.795;0.727;0.720,0.5079365079365079,0.08444086398901832,0.5,0.444;0.667;0.429;0.500;0.500,0.6266666666666667,0.13727506854649335,0.6266666666666667,0.667;0.800;0.467;0.733;0.467,0.3661;0.3561;0.2597;0.2865;0.1700
Stridor,max-pool+LogReg,0.7554545454545455,0.12262285119978103,0.5227272727272727,0.8863636363636364,0.7724867724867726,0.773;0.886;0.795;0.523;0.800,0.4525974025974026,0.17607331893988448,0.49056603773584906,0.444;0.727;0.250;0.286;0.556,0.64,0.10832051206181281,0.64,0.667;0.800;0.600;0.667;0.467,0.3618;0.2170;0.5971;0.2514;0.0667
Stridor,max-pool+RF,0.7690909090909092,0.09051733773013909,0.6590909090909091,0.9090909090909091,0.7645502645502645,0.682;0.909;0.795;0.659;0.800,0.5165762892078681,0.09192275799762793,0.5172413793103449,0.444;0.667;0.545;0.400;0.526,0.6266666666666667,0.13063945294843618,0.6266666666666667,0.667;0.800;0.667;0.600;0.400,0.3529;0.3462;0.3227;0.2698;0.1799
Stenosis,mi-SVM,0.9128968355677672,0.027614718962776983,0.8646023072252581,0.943089430894309,0.9113350187174876,0.926;0.902;0.943;0.865;0.929,0.6315883454513047,0.12175046777442322,0.648,0.654;0.596;0.792;0.691;0.424,0.8823445190156599,0.02589512816279834,0.8823529411764706,0.880;0.847;0.927;0.886;0.872,3.3696;3.6379;4.4374;3.2179;5.4908
