head,method,mean_auc,std_auc,min_auc,max_auc,pooled_auc,fold_aucs,mean_f1,std_f1,pooled_f1,fold_f1s,mean_acc,std_acc,pooled_acc,fold_accs,fold_thrs
Stenosis,SingleTask(picture-description),0.9111227683665376,0.05373848611321942,0.8413128575730201,0.9627892432770482,0.9077616801983567,0.947;0.850;0.841;0.954;0.963,0.6542101491759494,0.06920941069788852,0.6476868327402135,0.657;0.651;0.529;0.733;0.700,0.8677494407158836,0.048326525611605844,0.8676470588235294,0.840;0.900;0.787;0.893;0.919,0.2908;0.8260;0.2696;0.3839;0.8728
Stridor,SingleTask(diadochokinesis-buttercup),0.7105454545454546,0.12883534241249742,0.5909090909090909,0.9318181818181819,0.6887125220458554,0.591;0.932;0.614;0.636;0.780,0.5500280112044817,0.11482948573822926,0.5423728813559322,0.429;0.667;0.400;0.667;0.588,0.6399999999999999,0.14360439485692011,0.64,0.467;0.733;0.600;0.867;0.533,0.0543;0.1387;0.4912;0.2737;0.0249
Stenosis,mean-pool+LogReg,0.9075596731867556,0.032545372718411375,0.8572719060523938,0.9418849744052996,0.9065219505080461,0.942;0.919;0.857;0.883;0.937,0.645471865307931,0.05630999341756576,0.6506849315068494,0.708;0.622;0.550;0.656;0.692,0.8636689038031319,0.027397197468716186,0.8636363636363636,0.873;0.813;0.880;0.859;0.893,0.3139;0.1736;0.9222;0.5459;0.3471
Stenosis,mean-pool+RF,0.8520922115484291,0.05036600350063963,0.766335441132189,0.9193014152363745,0.8491905294375031,0.919;0.864;0.766;0.837;0.873,0.6102901900359526,0.1070634692872403,0.6137184115523465,0.667;0.625;0.400;0.678;0.682,0.8570380313199106,0.03542912725456851,0.856951871657754,0.867;0.840;0.800;0.872;0.906,0.3979;0.3974;0.4804;0.4609;0.4966
Stenosis,max-pool+LogReg,0.9070898516187068,0.029028681472029146,0.8578741342968985,0.9439927732610659,0.9072025864164519,0.944;0.896;0.858;0.914;0.923,0.6706703078450844,0.04828641295785248,0.6691729323308271,0.737;0.600;0.642;0.667;0.708,0.8823982102908279,0.023887163911874617,0.8823529411764706,0.900;0.840;0.873;0.893;0.906,0.2355;0.2676;0.6111;0.6493;0.5060
Stenosis,max-pool+RF,0.8864188417700346,0.04996161936460727,0.8063836193917495,0.9563384522734115,0.8858233263649181,0.956;0.863;0.806;0.898;0.908,0.6020164955951142,0.08585058230964529,0.6,0.730;0.556;0.476;0.597;0.651,0.844957494407159,0.04387388535922904,0.8449197860962567,0.887;0.840;0.780;0.819;0.899,0.3829;0.3882;0.4053;0.3866;0.4261
Stridor,mean-pool+LogReg,0.646,0.12087641390286412,0.48000000000000004,0.8409090909090908,0.6419753086419753,0.682;0.841;0.659;0.568;0.480,0.5424242424242424,0.06456750228079548,0.5333333333333333,0.545;0.667;0.500;0.500;0.500,0.6266666666666667,0.13727506854649335,0.6266666666666667,0.667;0.800;0.467;0.733;0.467,0.2895;0.4698;0.0519;0.3641;0.0206
Stridor,mean-pool+RF,0.7109090909090908,0.08550288768019997,0.6000000000000001,0.8409090909090909,0.7081128747795414,0.659;0.841;0.773;0.682;0.600,0.5210567210567211,0.05700739849303525,0.5245901639344263,0.545;0.500;0.615;0.444;0.500,0.6133333333333333,0.07774602526460399,0.6133333333333333,0.667;0.600;0.667;0.667;0.467,0.3471;0.3126;0.3136;0.2632;0.1733
Stridor,max-pool+LogReg,0.6438181818181817,0.13926892945213512,0.5,0.8636363636363635,0.6199294532627866,0.500;0.750;0.864;0.545;0.560,0.4779904306220096,0.08586670644308472,0.4838709677419355,0.364;0.500;0.600;0.400;0.526,0.5733333333333334,0.10832051206181278,0.5733333333333334,0.533;0.600;0.733;0.600;0.400,0.3124;0.2668;0.4260;0.1202;0.0180
Stridor,max-pool+RF,0.715090909090909,0.13822439535434541,0.5454545454545454,0.9090909090909091,0.6843033509700176,0.568;0.773;0.909;0.545;0.780,0.48370766488413547,0.17483196807819862,0.5,0.364;0.600;0.667;0.200;0.588,0.6,0.11155467020454338,0.6,0.533;0.733;0.733;0.467;0.533,0.2925;0.3357;0.3423;0.2598;0.2165
