target,method,mean_auc,std_auc,mean_f1,std_f1,mean_bacc,std_bacc,pooled_auc,pooled_f1,pooled_bacc,pooled_confusion,fold_aucs,fold_f1s,fold_baccs,mean_kappa,std_kappa,pooled_kappa,fold_kappas
severity,SingleTask(picture-description),0.5338330211613964,0.056842446949185645,0.2902816302922867,0.08761482452031269,0.3406349206349206,0.0850131523919507,0.5313821069841059,0.336539909594938,0.34160264618011094,"[[30, 28, 13], [14, 15, 11], [9, 8, 5]]",0.484;0.595;0.563;0.449;0.578,0.232;0.355;0.427;0.188;0.250,0.314;0.435;0.437;0.214;0.304,0.06497271596809764,0.1731037896678811,0.05286048845767821,0.086;0.215;0.278;-0.187;-0.068
severity,mean-pool+LogReg,0.5327479425820387,0.0913828199978676,0.310308781170411,0.06334956428219447,0.33095238095238094,0.07069464213293572,0.5331314359256204,0.3158724626134874,0.3227806231327358,"[[46, 17, 8], [22, 11, 7], [12, 9, 1]]",0.510;0.700;0.550;0.454;0.450,0.325;0.408;0.300;0.310;0.209,0.350;0.412;0.369;0.321;0.202,0.07192455771990162,0.11540365596816093,0.04823747680890533,-0.012;0.267;0.123;0.045;-0.063
severity,mean-pool+RF,0.5411403557456189,0.08436739481054188,0.3035020317373259,0.04639178348740797,0.34484126984126984,0.03550290177246865,0.5351623359347121,0.31167848699763595,0.3435446009389671,"[[43, 28, 0], [23, 17, 0], [13, 9, 0]]",0.551;0.671;0.431;0.582;0.471,0.343;0.330;0.213;0.320;0.311,0.369;0.393;0.289;0.327;0.345,0.05693278272469508,0.15554448003035484,0.015726179463459777,-0.101;0.308;-0.095;0.022;0.151
severity,max-pool+LogReg,0.5661642728404742,0.08648732910475646,0.3436884353164913,0.07183741644279111,0.36071428571428565,0.06288599626369211,0.5615980742627721,0.32916633907277826,0.3571596244131456,"[[53, 16, 2], [25, 13, 2], [12, 10, 0]]",0.539;0.734;0.501;0.556;0.502,0.324;0.485;0.294;0.325;0.291,0.350;0.483;0.310;0.339;0.321,0.03653913061881124,0.1862820424418176,0.11834823329076194,0.103;0.329;-0.180;0.080;-0.150
severity,max-pool+RF,0.5586653299239112,0.0633833129802487,0.2797513682679923,0.07726587029474535,0.3704761904761905,0.06098864248752926,0.5571609701891392,0.2687800795145428,0.39372599231754163,"[[29, 0, 42], [13, 0, 27], [5, 0, 17]]",0.514;0.666;0.481;0.580;0.552,0.261;0.371;0.152;0.348;0.266,0.383;0.481;0.333;0.351;0.304,0.11916464208122053,0.13481160034762046,0.10495867768595035,0.127;0.336;0.000;0.176;-0.043
severity,mi-SVM,0.516680008482068,0.04295803869390455,0.2856556568310598,0.03299998720196379,0.2965079365079365,0.03310047158955206,0.5254317305203267,0.31313978494623657,0.3138711054204012,"[[32, 26, 13], [13, 16, 11], [9, 11, 2]]",0.484;0.523;0.562;0.562;0.453,0.302;0.273;0.333;0.287;0.233,0.303;0.269;0.351;0.304;0.256,-0.03095450702778766,0.09940965227585745,0.022107081174438603,-0.074;0.073;0.067;-0.024;-0.196
severity,GatedAttention,0.5687168258049266,0.06992492282938738,0.29895995881960796,0.04451083305983056,0.3507142857142857,0.0233236131357304,0.559216590304732,0.3117983193277311,0.3694835680751174,"[[29, 42, 0], [12, 28, 0], [7, 15, 0]]",0.583;0.678;0.531;0.466;0.585,0.327;0.319;0.211;0.330;0.308,0.383;0.357;0.317;0.333;0.363,0.0038229703842556973,0.15451345594701596,0.08171400099651216,-0.059;0.229;-0.242;0.026;0.065
severity,DSMIL,0.5498967269276194,0.07733930244925805,0.33910424131140243,0.07129568232228574,0.4057142857142857,0.06106295773426177,0.5561085268490994,0.29378378984678194,0.3372065727699531,"[[31, 40, 0], [17, 23, 0], [8, 14, 0]]",0.539;0.677;0.487;0.458;0.588,0.321;0.354;0.230;0.338;0.453,0.383;0.417;0.342;0.369;0.518,0.13315464000491803,0.13822411017036684,0.043966780654616455,0.129;0.239;-0.119;0.139;0.278
severity,SetTransformer,0.5270082343709347,0.061123179848027585,0.3335799148259616,0.06199466027407458,0.38,0.04705860677554458,0.5065820477451554,0.33392322121219836,0.3464148527528809,"[[47, 8, 16], [24, 6, 10], [14, 3, 5]]",0.589;0.578;0.455;0.451;0.562,0.238;0.363;0.324;0.427;0.315,0.333;0.405;0.317;0.405;0.440,0.06046900234704113,0.09122842767312057,0.02488335925349927,0.000;0.108;0.093;-0.081;0.182
severity,TransMIL,0.5989198916601663,0.0765930965370479,0.32973377055971975,0.03962882768746646,0.3836507936507937,0.019576648076517506,0.5610555063758152,0.3503159195455006,0.3604993597951344,"[[50, 12, 9], [29, 6, 5], [13, 4, 5]]",0.588;0.743;0.553;0.592;0.520,0.343;0.289;0.395;0.289;0.333,0.386;0.351;0.407;0.399;0.375,0.09872922350762739,0.047321071833369255,0.08128941836019621,0.107;0.074;0.182;0.091;0.039
