target,method,mean_auc,std_auc,mean_f1,std_f1,mean_bacc,std_bacc,pooled_auc,pooled_f1,pooled_bacc,pooled_confusion,fold_aucs,fold_f1s,fold_baccs,mean_kappa,std_kappa,pooled_kappa,fold_kappas
severity,SingleTask(picture-description),0.6122457280409226,0.09054963650786972,0.41196409777187804,0.09028980804033791,0.4367460317460317,0.07091286495925585,0.617804411738987,0.4553273354835059,0.455367050789586,"[[41, 22, 8], [18, 17, 5], [7, 7, 8]]",0.757;0.544;0.598;0.500;0.662,0.510;0.529;0.376;0.331;0.314,0.519;0.508;0.376;0.339;0.440,0.21359947742752103,0.13107504027034125,0.2372759856630824,0.338;0.385;0.154;0.166;0.026
severity,mean-pool+LogReg,0.5709370750446265,0.06551949234176596,0.3616294002209334,0.042650270570759916,0.4115873015873016,0.07281087509689685,0.5672076717169857,0.42499151035736404,0.4260990183525395,"[[53, 13, 5], [16, 14, 10], [8, 10, 4]]",0.685;0.540;0.589;0.551;0.489,0.419;0.396;0.354;0.341;0.298,0.489;0.486;0.387;0.405;0.292,0.20290855960172696,0.10881330378854957,0.3094638359121986,0.245;0.379;0.175;0.168;0.047
severity,mean-pool+RF,0.6290187135095602,0.05962079002163203,0.36362649208972175,0.10616720226016388,0.4105555555555556,0.06385886112843549,0.6291100681037074,0.46813303410904283,0.4703691848058045,"[[40, 25, 6], [14, 23, 3], [6, 10, 6]]",0.722;0.571;0.561;0.628;0.663,0.513;0.401;0.239;0.420;0.246,0.511;0.435;0.321;0.417;0.369,0.1320389967062235,0.0683830143980709,0.2583918813427012,0.219;0.025;0.129;0.189;0.098
severity,max-pool+LogReg,0.6802758693548168,0.053026297498878536,0.41495144231986336,0.06463188395300308,0.44563492063492066,0.06226442122647309,0.6764154679647637,0.45128787372826645,0.4552069995731968,"[[45, 22, 4], [13, 22, 5], [9, 9, 4]]",0.716;0.723;0.596;0.728;0.639,0.501;0.373;0.363;0.486;0.353,0.531;0.394;0.405;0.512;0.387,0.25847288483238356,0.1592377123425013,0.2418016594231529,0.361;0.194;0.219;0.494;0.024
severity,max-pool+RF,0.6212282223666663,0.06946470183267038,0.3977209690893901,0.08090860403147512,0.45626984126984127,0.08783652846010252,0.6192352848077519,0.4792007080610022,0.4797695262483994,"[[37, 29, 5], [14, 24, 2], [6, 9, 7]]",0.721;0.651;0.510;0.592;0.633,0.487;0.424;0.272;0.338;0.467,0.511;0.473;0.327;0.393;0.577,0.2565686782521177,0.16001036541897107,0.2593476531424026,0.401;0.314;-0.030;0.394;0.203
severity,mi-SVM,0.511797211391033,0.09601625295823589,0.2445031152717248,0.0386862726887783,0.27476190476190476,0.06245814925342621,0.5039835062438424,0.30158730158730157,0.3077891591976099,"[[42, 13, 16], [25, 6, 9], [9, 9, 4]]",0.525;0.636;0.412;0.593;0.393,0.272;0.273;0.261;0.248;0.169,0.308;0.327;0.274;0.310;0.155,0.010570944030856344,0.1495441557476859,0.045103092783505216,-0.045;0.091;0.148;0.117;-0.258
severity,GatedAttention,0.586265871174338,0.0683538272287295,0.41656095025290074,0.08212959562245951,0.43690476190476185,0.06512242091027805,0.577258202814768,0.3760116565117944,0.37656850192061464,"[[46, 13, 12], [22, 12, 6], [10, 8, 4]]",0.705;0.524;0.552;0.531;0.619,0.574;0.360;0.345;0.389;0.414,0.558;0.370;0.393;0.429;0.435,0.26322198879090125,0.16260855116717188,0.09712105445716279,0.529;0.333;0.100;0.264;0.090
severity,DSMIL,0.595941943893889,0.05181643525210565,0.36877373614215714,0.04377401869398921,0.4170634920634921,0.060668880210130144,0.5750202517580982,0.3697748570037727,0.37596030729833546,"[[47, 20, 4], [20, 15, 5], [12, 8, 2]]",0.676;0.576;0.522;0.580;0.626,0.397;0.324;0.327;0.357;0.439,0.431;0.369;0.369;0.387;0.530,0.17067292604113488,0.13872578199945057,0.1196039603960396,0.354;0.154;-0.050;0.276;0.120
severity,SetTransformer,0.5646435222121721,0.09048360316589853,0.3429423443325045,0.09112056928092215,0.3857936507936508,0.09295490715623511,0.537572862606938,0.38001320132013205,0.3868971404182672,"[[34, 30, 7], [13, 20, 7], [7, 11, 4]]",0.708;0.464;0.490;0.627;0.535,0.324;0.331;0.199;0.481;0.378,0.411;0.369;0.220;0.500;0.429,0.19230742806861736,0.15207551982161352,0.1550741163055871,0.206;0.296;-0.026;0.404;0.082
severity,TransMIL,0.5479544798366309,0.08273456559931729,0.317182007056822,0.11928165307134939,0.3685714285714286,0.08988402706819194,0.526002457374561,0.2147214686560813,0.31832052923602216,"[[6, 60, 5], [3, 33, 4], [3, 18, 1]]",0.519;0.473;0.460;0.616;0.672,0.340;0.137;0.311;0.287;0.510,0.367;0.292;0.315;0.327;0.542,0.06554943801901991,0.15877452038240183,-0.030598052851182223,0.025;0.032;-0.194;0.252;0.212
