target,method,mean_auc,std_auc,mean_f1,std_f1,mean_bacc,std_bacc,pooled_auc,pooled_f1,pooled_bacc,pooled_confusion,fold_aucs,fold_f1s,fold_baccs,mean_kappa,std_kappa,pooled_kappa,fold_kappas
severity,SingleTask(picture-description),0.4333853010283216,0.10656447654502059,0.2550896254283351,0.10387622549448812,0.3264285714285714,0.06841417153056192,0.43215204279493236,0.2562269047417562,0.26647460520699956,"[[19, 38, 14], [18, 14, 8], [9, 9, 4]]",0.548;0.533;0.361;0.267;0.458,0.208;0.407;0.108;0.222;0.331,0.333;0.412;0.208;0.310;0.369,-0.028833796877742058,0.13717111623045675,-0.09807355516637495,-0.104;0.160;-0.230;-0.052;0.081
severity,mean-pool+LogReg,0.5429839600606191,0.1020248587756794,0.36368787501914435,0.10069300342434565,0.41626984126984123,0.11510235128945367,0.5446278637896085,0.35482093663911846,0.36766965428937254,"[[27, 27, 17], [12, 18, 10], [11, 5, 6]]",0.717;0.468;0.532;0.421;0.577,0.407;0.253;0.243;0.411;0.504,0.544;0.280;0.281;0.452;0.524,0.060333998558062166,0.11691575886143113,-0.015453960077269846,0.178;-0.022;-0.118;0.077;0.186
severity,mean-pool+RF,0.5253415939514338,0.07343197052078004,0.2969116202576497,0.10296264433674829,0.3571428571428571,0.06890379108803704,0.5253813321396238,0.37886382623224724,0.3811352966282544,"[[36, 34, 1], [18, 20, 2], [8, 11, 3]]",0.584;0.423;0.483;0.507;0.629,0.221;0.211;0.207;0.413;0.433,0.333;0.286;0.298;0.399;0.470,0.040177222223604446,0.0909298857644217,0.15648351648351644,-0.089;-0.047;0.123;0.080;0.133
severity,max-pool+LogReg,0.5618736249342657,0.09589445423151188,0.2957821671244836,0.07715962276584833,0.34095238095238095,0.0798404020275347,0.5571346872460002,0.36001087624722183,0.36143832693128464,"[[36, 18, 17], [17, 14, 9], [9, 8, 5]]",0.730;0.469;0.602;0.525;0.483,0.426;0.258;0.223;0.340;0.232,0.467;0.280;0.280;0.405;0.274,-0.002175319654754859,0.10332535843145899,0.04387096774193533,0.146;-0.062;-0.135;0.088;-0.047
severity,max-pool+RF,0.5898895989170588,0.08779514411781705,0.37254301254301253,0.08535263804439062,0.4132539682539682,0.04536851153888806,0.5829139628662573,0.39676733084267335,0.398388817755015,"[[45, 24, 2], [18, 17, 5], [12, 7, 3]]",0.710;0.441;0.575;0.634;0.589,0.365;0.239;0.416;0.498;0.343,0.422;0.333;0.436;0.470;0.405,0.21665823608245974,0.05878506235509423,0.15453074433656955,0.163;0.195;0.229;0.172;0.325
severity,mi-SVM,0.5702005088732778,0.03604513061679252,0.3109396593617332,0.05261292926477945,0.34253968253968253,0.057364209724524454,0.5705095827313001,0.3536258948023654,0.3573303457106274,"[[44, 11, 16], [24, 9, 7], [14, 3, 5]]",0.564;0.618;0.575;0.586;0.508,0.285;0.247;0.338;0.399;0.286,0.306;0.280;0.354;0.446;0.327,-0.00043967250159853143,0.128939878480186,-0.01096420509513063,-0.110;-0.069;-0.021;0.251;-0.054
severity,GatedAttention,0.5723009910252473,0.049312337221855025,0.23092528068137824,0.005468584240391744,0.3285714285714285,0.009523809523809513,0.5065386077085304,0.26529338327091134,0.3235168587281263,"[[56, 0, 15], [33, 0, 7], [18, 0, 4]]",0.662;0.524;0.585;0.556;0.535,0.238;0.222;0.228;0.233;0.233,0.333;0.310;0.333;0.333;0.333,-0.008695652173913038,0.017391304347826077,-0.03417721518987338,0.000;-0.043;0.000;0.000;0.000
severity,DSMIL,0.6533360094858952,0.11223141367598082,0.2497744870305846,0.046276373697178845,0.3380952380952381,0.05302632726504782,0.5522361215455264,0.2621546369672307,0.34848484848484845,"[[71, 0, 0], [40, 0, 0], [21, 0, 1]]",0.801;0.532;0.668;0.746;0.520,0.238;0.210;0.228;0.340;0.233,0.333;0.262;0.333;0.429;0.333,0.023540489642184536,0.11129290245024127,0.042276422764227495,0.000;-0.111;0.000;0.229;0.000
severity,SetTransformer,0.548475262871716,0.08153970784598914,0.23200929152148664,0.0039670281290288935,0.3333333333333333,0.0,0.5022762545081946,0.23202614379084965,0.3333333333333333,"[[71, 0, 0], [40, 0, 0], [22, 0, 0]]",0.694;0.542;0.442;0.540;0.524,0.238;0.228;0.228;0.233;0.233,0.333;0.333;0.333;0.333;0.333,0.0,0.0,0.0,0.000;0.000;0.000;0.000;0.000
severity,TransMIL,0.5795978328815857,0.07075137539753794,0.23200929152148664,0.0039670281290288935,0.3333333333333333,0.0,0.503239592903382,0.2942912268754965,0.3342723004694836,"[[57, 14, 0], [32, 8, 0], [18, 4, 0]]",0.711;0.515;0.559;0.588;0.526,0.238;0.228;0.228;0.233;0.233,0.333;0.333;0.333;0.333;0.333,0.0,0.0,-0.0069504778453517435,0.000;0.000;0.000;0.000;0.000
