head,method,mean_auc,std_auc,min_auc,max_auc,pooled_auc,fold_aucs,mean_f1,std_f1,pooled_f1,fold_f1s,mean_acc,std_acc,pooled_acc,fold_accs,fold_thrs
Stenosis,SingleTask(picture-description),0.9296436031475348,0.02530810311393781,0.8861788617886178,0.9631019387116948,0.9287276970197871,0.923;0.940;0.886;0.936;0.963,0.7295710299397429,0.04208096982106156,0.7300380228136882,0.745;0.717;0.654;0.772;0.760,0.9051096196868009,0.014061676744577435,0.9050802139037433,0.913;0.900;0.880;0.913;0.919,0.6483;0.5708;0.8346;0.4070;0.6053
Stridor,SingleTask(diadochokinesis-buttercup),0.8169090909090908,0.11151785240470995,0.6363636363636364,0.9545454545454545,0.8033509700176367,0.636;0.955;0.864;0.750;0.880,0.4476470588235294,0.25162723019533983,0.5116279069767442,0.500;0.750;0.000;0.400;0.588,0.72,0.11469767022723504,0.72,0.733;0.867;0.667;0.800;0.533,0.4567;0.7436;0.9129;0.4319;0.0225
Stenosis,mean-pool+LogReg,0.9286155623220796,0.013052778215597246,0.9119611414693382,0.9434021263289556,0.928715542807137,0.939;0.934;0.914;0.912;0.943,0.7152431236956047,0.028464216493142524,0.7127272727272728,0.750;0.724;0.667;0.704;0.732,0.8944250559284116,0.023878329019005606,0.8943850267379679,0.907;0.893;0.853;0.893;0.926,0.3391;0.4601;0.4354;0.5614;0.8450
Stenosis,mean-pool+RF,0.8609910261916125,0.03654741400665787,0.7961457392351702,0.9003312255344775,0.85927852593709,0.900;0.875;0.796;0.849;0.885,0.5958943843343915,0.045278718272338446,0.5894039735099338,0.592;0.571;0.532;0.618;0.667,0.8343355704697986,0.04897690960523264,0.8342245989304813,0.807;0.860;0.753;0.859;0.893,0.3287;0.4634;0.3958;0.4877;0.4740
Stenosis,max-pool+LogReg,0.90859022013227,0.023183031080686114,0.8660042155977116,0.9316470942487203,0.9075793670086051,0.932;0.917;0.866;0.904;0.925,0.6573202497769848,0.05072310786159147,0.656934306569343,0.712;0.667;0.561;0.680;0.667,0.8743982102908279,0.02688393092878691,0.8743315508021391,0.887;0.853;0.833;0.893;0.906,0.3016;0.2154;0.5533;0.4968;0.7358
Stenosis,max-pool+RF,0.8543574023382099,0.03817665243605582,0.7910267991568803,0.907754846779237,0.854526228790899,0.874;0.849;0.791;0.850;0.908,0.5739577244999291,0.054176489650843804,0.5724381625441696,0.604;0.596;0.476;0.633;0.560,0.8382729306487695,0.029443253462238018,0.8382352941176471,0.860;0.847;0.780;0.852;0.852,0.4178;0.4268;0.4325;0.4311;0.4149
Stridor,mean-pool+LogReg,0.7583636363636364,0.08846047817159425,0.6136363636363636,0.8599999999999999,0.761904761904762,0.705;0.818;0.795;0.614;0.860,0.31764705882352945,0.26889495768774874,0.43902439024390244,0.000;0.000;0.600;0.400;0.588,0.6933333333333334,0.09043106644167025,0.6933333333333334,0.667;0.733;0.733;0.800;0.533,0.7355;0.8735;0.4590;0.6789;0.0203
Stridor,mean-pool+RF,0.8596363636363638,0.06897981498984362,0.7727272727272728,0.98,0.8218694885361553,0.818;0.864;0.864;0.773;0.980,0.5632851359167148,0.15798723353547023,0.5490196078431373,0.571;0.857;0.462;0.400;0.526,0.6933333333333332,0.19595917942265426,0.6933333333333334,0.800;0.933;0.533;0.800;0.400,0.3664;0.3998;0.2430;0.3663;0.1100
Stridor,max-pool+LogReg,0.8238181818181818,0.08481267642660868,0.7045454545454546,0.96,0.8174603174603174,0.795;0.864;0.795;0.705;0.960,0.6195118606883313,0.07630769647854538,0.6181818181818182,0.500;0.727;0.615;0.667;0.588,0.72,0.11469767022723504,0.72,0.733;0.800;0.667;0.867;0.533,0.4934;0.2700;0.2376;0.3131;0.0634
Stridor,max-pool+RF,0.8220000000000001,0.05947817156370888,0.7045454545454545,0.8636363636363636,0.8112874779541446,0.864;0.841;0.841;0.705;0.860,0.5875457875457875,0.07604946093691414,0.5777777777777777,0.667;0.571;0.462;0.571;0.667,0.7466666666666667,0.10666666666666669,0.7466666666666667,0.800;0.800;0.533;0.800;0.800,0.3559;0.3495;0.2798;0.3061;0.4132
Stenosis,mi-SVM,0.8917231208181494,0.03291216495546818,0.8384942319368548,0.9292381812707017,0.8905148524478583,0.893;0.876;0.929;0.838;0.922,0.5493599793263846,0.08963753996209214,0.5627705627705628,0.500;0.577;0.638;0.632;0.400,0.8649574944071589,0.011652312493623706,0.8649732620320856,0.867;0.853;0.887;0.859;0.859,5.5701;3.7979;4.6344;3.6882;6.1985
Stridor,mi-SVM,0.7832727272727273,0.030535712732243765,0.75,0.8181818181818181,0.7865961199294532,0.750;0.818;0.750;0.818;0.780,0.42734487734487736,0.25968329502004933,0.4897959183673469,0.286;0.000;0.545;0.750;0.556,0.6666666666666667,0.1264911064067352,0.6666666666666666,0.667;0.667;0.667;0.867;0.467,1.8581;3.1116;1.7017;2.2162;0.3169
Stenosis,GatedAttention,0.9365221432794403,0.029858546082859278,0.8897922312556458,0.982801751094434,0.9317297875443629,0.945;0.937;0.890;0.928;0.983,0.723820146145641,0.0783752399479003,0.7132352941176471,0.792;0.759;0.571;0.735;0.762,0.8957941834451901,0.04880819438420445,0.8957219251336899,0.927;0.907;0.800;0.913;0.933,0.6994;0.4627;0.6661;0.7003;0.7267
Stridor,GatedAttention,0.7947272727272726,0.06972531702839897,0.6818181818181818,0.8636363636363635,0.6825396825396826,0.818;0.864;0.750;0.682;0.860,0.5914565826330531,0.16120661121426724,0.5957446808510638,0.286;0.750;0.667;0.667;0.588,0.7466666666666666,0.12927146286443544,0.7466666666666667,0.667;0.867;0.800;0.867;0.533,0.6769;0.4094;0.8289;0.3689;0.0683
Stenosis,DSMIL,0.9409380787096367,0.03538905196238184,0.8795543510990665,0.9890556597873671,0.9246074189314016,0.951;0.936;0.880;0.949;0.989,0.7228321800446506,0.06717885914405035,0.7168458781362007,0.745;0.678;0.615;0.793;0.783,0.8944697986577183,0.03644368883696494,0.8943850267379679,0.913;0.873;0.833;0.919;0.933,0.4371;0.2617;0.6291;0.6166;0.4377
Stridor,DSMIL,0.8078181818181818,0.08217015202795674,0.6590909090909091,0.8863636363636362,0.7522045855379189,0.795;0.886;0.818;0.659;0.880,0.5802197802197802,0.017582417582417607,0.5833333333333334,0.571;0.571;0.571;0.571;0.615,0.7333333333333333,0.08432740427115683,0.7333333333333333,0.800;0.800;0.600;0.800;0.667,0.5307;0.5771;0.4645;0.3994;0.0981
Stenosis,SetTransformer,0.9250024206841481,0.03487398524209292,0.8732309545317676,0.9774859287054409,0.9164276338178814,0.929;0.940;0.873;0.905;0.977,0.6899186991869919,0.0671583887139368,0.6910569105691057,0.667;0.692;0.600;0.808;0.683,0.8984608501118568,0.02265204858542347,0.8983957219251337,0.887;0.893;0.867;0.933;0.913,0.7027;0.6055;0.8471;0.6609;0.7646
Stridor,SetTransformer,0.7958181818181819,0.06905884423404543,0.7045454545454545,0.8863636363636364,0.5326278659611993,0.841;0.886;0.705;0.727;0.820,0.65,0.1378404875209022,0.6363636363636364,0.750;0.750;0.750;0.400;0.600,0.7866666666666667,0.10666666666666669,0.7866666666666666,0.867;0.867;0.867;0.600;0.733,0.4623;0.4944;0.6230;0.5183;0.4048
Stenosis,TransMIL,0.9295266888496263,0.02961740653138396,0.8828666064438422,0.9731081926203877,0.9192595653653556,0.943;0.919;0.883;0.930;0.973,0.6971563625450179,0.05660792416216326,0.6925795053003534,0.653;0.656;0.647;0.745;0.784,0.8837852348993289,0.03313207534048586,0.8836898395721925,0.887;0.853;0.840;0.913;0.926,0.7689;0.3116;0.5965;0.7139;0.3308
Stridor,TransMIL,0.8367272727272728,0.09129300752599018,0.7045454545454545,0.9772727272727273,0.7301587301587302,0.795;0.886;0.977;0.705;0.820,0.5997402597402598,0.08473868679880106,0.6,0.667;0.571;0.727;0.500;0.533,0.7333333333333334,0.10327955589886448,0.7333333333333333,0.800;0.800;0.800;0.733;0.533,0.3950;0.3518;0.2972;0.4683;0.3601
