target,method,mean_auc,std_auc,mean_f1,std_f1,mean_bacc,std_bacc,pooled_auc,pooled_f1,pooled_bacc,pooled_confusion,fold_aucs,fold_f1s,fold_baccs
localization,SingleTask(picture-description),0.7722469344933114,0.05326416716677502,0.42898079449803583,0.11715814441527558,0.4562962962962963,0.12045637952802098,0.7694940337531607,0.492970013686699,0.487485380116959,"[[78, 5, 7], [12, 7, 6], [8, 5, 6]]",0.833;0.703;0.788;0.820;0.717,0.493;0.326;0.569;0.258;0.500,0.493;0.344;0.652;0.315;0.478
localization,mean-pool+LogReg,0.7755112953784452,0.05131367152135469,0.49355239531710116,0.051431023190741526,0.5274074074074074,0.048225009875617765,0.7770164287823264,0.49864020099954764,0.5069785575048732,"[[70, 13, 7], [7, 12, 6], [7, 7, 5]]",0.715;0.744;0.761;0.865;0.792,0.522;0.459;0.422;0.494;0.571,0.541;0.446;0.507;0.554;0.589
localization,mean-pool+RF,0.7920789328760343,0.05982961190211299,0.4184203229127327,0.10117969212758077,0.4722222222222222,0.08621757655805792,0.7917862976753872,0.4025341130604288,0.5048732943469786,"[[70, 0, 20], [6, 0, 19], [5, 0, 14]]",0.742;0.706;0.855;0.855;0.802,0.388;0.272;0.579;0.388;0.465,0.491;0.315;0.580;0.491;0.485
localization,max-pool+LogReg,0.8163372568565805,0.07698884909459365,0.4653040148550985,0.08465167901519913,0.5059259259259259,0.08933069217887964,0.8141304959263097,0.547324018442391,0.5472514619883041,"[[75, 12, 3], [7, 11, 7], [7, 5, 7]]",0.698;0.752;0.880;0.889;0.864,0.337;0.444;0.472;0.603;0.470,0.361;0.515;0.515;0.643;0.496
localization,max-pool+RF,0.8194481158490821,0.06464501999104588,0.5716064989546963,0.06933480422321038,0.6062962962962963,0.062191350366081095,0.8150693585163387,0.5747505496363944,0.6003118908382067,"[[70, 19, 1], [4, 19, 2], [4, 10, 5]]",0.780;0.713;0.870;0.889;0.845,0.480;0.526;0.672;0.627;0.553,0.504;0.572;0.681;0.644;0.630
localization,mi-SVM,0.8179321045746167,0.08592848379430983,0.5158940456308878,0.09469160501947256,0.544074074074074,0.04515481675297237,0.8226482163958284,0.43138723436326076,0.4336452241715399,"[[79, 3, 8], [14, 4, 7], [8, 6, 5]]",0.839;0.648;0.859;0.862;0.881,0.648;0.367;0.539;0.463;0.562,0.615;0.472;0.548;0.544;0.541
localization,GatedAttention,0.7660158811487313,0.07292263603277077,0.4681534286091411,0.10082226256364032,0.49851851851851847,0.1171413037660542,0.7583013742629975,0.2961845706943746,0.3466666666666667,"[[90, 0, 0], [23, 1, 1], [18, 1, 0]]",0.688;0.765;0.878;0.811;0.688,0.407;0.357;0.645;0.425;0.508,0.463;0.343;0.694;0.448;0.544
localization,DSMIL,0.7845933338445416,0.07197884423822767,0.546142812458602,0.10324433534849911,0.5744444444444444,0.08355443918350619,0.7720441795402432,0.42870153777416914,0.5080701754385966,"[[72, 0, 18], [5, 1, 19], [6, 0, 13]]",0.760;0.755;0.853;0.876;0.679,0.384;0.495;0.653;0.660;0.539,0.444;0.535;0.665;0.665;0.563
localization,SetTransformer,0.6239880807151338,0.16198315558088602,0.2678787878787879,0.00242424242424244,0.3333333333333333,0.0,0.539369225675463,0.26785714285714285,0.3333333333333333,"[[90, 0, 0], [25, 0, 0], [19, 0, 0]]",0.414;0.659;0.677;0.880;0.491,0.267;0.267;0.267;0.267;0.273,0.333;0.333;0.333;0.333;0.333
localization,TransMIL,0.7826846042667298,0.04549467755632262,0.46394726131568237,0.06420479750330642,0.5077777777777778,0.07041324230113272,0.748117340912042,0.5166204752656848,0.5449902534113061,"[[67, 13, 10], [4, 17, 4], [6, 9, 4]]",0.795;0.775;0.776;0.855;0.713,0.452;0.363;0.444;0.553;0.508,0.446;0.452;0.467;0.630;0.544
