head,method,mean_auc,std_auc,min_auc,max_auc,pooled_auc,fold_aucs,mean_f1,std_f1,pooled_f1,fold_f1s,mean_acc,std_acc,pooled_acc,fold_accs,fold_thrs
Stenosis,mi-SVM,0.7780866001177877,0.04600538949538873,0.708521529659741,0.8224043715846995,0.7789027176819486,0.709;0.739;0.800;0.822;0.821,0.5037321934431531,0.046229190732464925,0.5,0.471;0.431;0.522;0.542;0.553,0.7942371364653243,0.0396307789691652,0.7941176470588235,0.760;0.753;0.780;0.819;0.859,2.1323;2.3717;2.1063;2.2960;2.5213
Stridor,mi-SVM,0.6098181818181818,0.12498118866717967,0.38636363636363635,0.7727272727272727,0.6049382716049383,0.386;0.636;0.614;0.773;0.640,0.4276190476190475,0.14573330442677954,0.4444444444444444,0.167;0.444;0.571;0.400;0.556,0.5333333333333334,0.11925695879998878,0.5333333333333333,0.333;0.667;0.600;0.600;0.467,1.3054;2.0487;1.5256;2.7722;0.3511
Stenosis,GatedAttention,0.7834686448307667,0.03891324870994712,0.7434729811778993,0.848968105065666,0.7827677573046817,0.752;0.768;0.805;0.743;0.849,0.4363854763854763,0.03952149294950339,0.44357976653696496,0.432;0.400;0.508;0.442;0.400,0.8087606263982103,0.05476701170796803,0.8088235294117647,0.860;0.820;0.793;0.711;0.859,0.8107;0.8838;0.5914;0.2766;0.7272
Stridor,GatedAttention,0.6599999999999999,0.14813998293996983,0.40909090909090906,0.8181818181818181,0.6216931216931217,0.409;0.614;0.659;0.818;0.800,0.4331746031746032,0.10803730121125217,0.43243243243243246,0.250;0.571;0.400;0.444;0.500,0.72,0.07774602526460403,0.72,0.600;0.800;0.800;0.667;0.733,0.4548;0.5167;0.6509;0.4373;0.5203
Stenosis,DSMIL,0.7854293420333671,0.049998762315137654,0.7259861487503764,0.8733583489681052,0.7689970343721133,0.726;0.762;0.801;0.764;0.873,0.46929042854101405,0.07406349160515904,0.4642857142857143,0.426;0.455;0.364;0.531;0.571,0.7996062639821029,0.043341359717438,0.7994652406417112,0.767;0.760;0.767;0.846;0.859,0.5019;0.6925;0.5269;0.6112;0.4376
Stridor,DSMIL,0.7081818181818182,0.06658121244945657,0.5909090909090908,0.7954545454545454,0.6684303350970017,0.591;0.727;0.795;0.727;0.700,0.3812987012987013,0.20897326689703274,0.4117647058823529,0.364;0.571;0.400;0.000;0.571,0.7333333333333334,0.10327955589886448,0.7333333333333333,0.533;0.800;0.800;0.733;0.800,0.4469;0.5565;0.7580;0.5110;0.5668
Stenosis,SetTransformer,0.7560688165379622,0.04137159608994527,0.7034025895814514,0.8061288305190745,0.7501580047644513,0.703;0.755;0.798;0.717;0.806,0.473761250166182,0.0756686253840468,0.47096774193548385,0.462;0.464;0.418;0.407;0.618,0.7808590604026845,0.041864425013704056,0.7807486631016043,0.767;0.753;0.740;0.785;0.859,0.3522;0.5702;0.7674;0.4790;0.6512
Stridor,SetTransformer,0.6758181818181819,0.11917152025408347,0.4772727272727273,0.8181818181818182,0.6084656084656085,0.477;0.614;0.750;0.818;0.720,0.46349206349206346,0.1757251111504514,0.47619047619047616,0.222;0.571;0.286;0.571;0.667,0.7066666666666667,0.0997775303139718,0.7066666666666667,0.533;0.800;0.667;0.800;0.733,0.5791;0.6077;0.5737;0.4187;0.5901
Stenosis,TransMIL,0.7405966388373424,0.0824678819887811,0.6478445658773527,0.8708567854909318,0.7451504691526081,0.662;0.734;0.788;0.648;0.871,0.4458651886558863,0.13924957610915628,0.456,0.465;0.270;0.500;0.327;0.667,0.8181834451901565,0.046512890404380926,0.8181818181818182,0.847;0.820;0.787;0.752;0.886,0.5577;0.7532;0.4002;0.5801;0.6099
Stridor,TransMIL,0.6799999999999999,0.14161407223346648,0.5227272727272727,0.9,0.6234567901234568,0.545;0.659;0.773;0.523;0.900,0.4926540126540126,0.11196814922718845,0.5098039215686274,0.364;0.571;0.462;0.400;0.667,0.6666666666666667,0.11925695879998881,0.6666666666666666,0.533;0.800;0.533;0.800;0.667,0.6201;0.4729;0.3899;0.4963;0.5380
